Event_ID,Zone_ID,Sensor_ID,Sensor_Type,Reading,Timestamp
SNS_EVT_00492,SGR_ZONE_110,SNS_MOT_110_02,Motion,0.1954,2026-08-21 10:58:31
SNS_EVT_00493,SGR_ZONE_028,SNS_INF_028_01,Infrared,0.0951,2026-08-21 23:17:53
SNS_EVT_00494,SGR_ZONE_113,SNS_VIB_113_03,Vibration,0.9179,2026-08-21 03:02:06
SNS_EVT_00495,SGR_ZONE_146,SNS_INF_146_03,Infrared,0.2459,2026-08-21 10:28:20
SNS_EVT_00496,SGR_ZONE_078,SNS_MOT_078_03,Motion,0.7627,2026-08-21 21:10:19
SNS_EVT_00497,SGR_ZONE_126,SNS_VIB_126_03,Vibration,0.302,2026-08-21 14:45:55
SNS_EVT_00498,SGR_ZONE_022,SNS_ACO_022_04,Acoustic,0.8232,2026-08-21 21:39:25
SNS_EVT_00499,SGR_ZONE_080,SNS_SEI_080_01,Seismic,0.1107,2026-08-21 20:06:43
SNS_EVT_00500,SGR_ZONE_079,SNS_INF_079_02,Infrared,0.2958,2026-08-21 17:16:36
SNS_EVT_00501,SGR_ZONE_140,SNS_MOT_140_04,Motion,0.5279,2026-08-21 00:22:22
SNS_EVT_00502,SGR_ZONE_135,SNS_SEI_135_03,Seismic,0.1076,2026-08-21 00:15:22
SNS_EVT_00503,SGR_ZONE_038,SNS_VIB_038_02,Vibration,0.1499,2026-08-21 06:02:57
SNS_EVT_00504,SGR_ZONE_032,SNS_INF_032_03,Infrared,0.6294,2026-08-21 06:25:33
SNS_EVT_00505,SGR_ZONE_149,SNS_SEI_149_01,Seismic,0.1117,2026-08-21 15:40:31
SNS_EVT_00506,SGR_ZONE_015,SNS_ACO_015_04,Acoustic,0.9474,2026-08-21 14:24:22
SNS_EVT_00507,SGR_ZONE_022,SNS_INF_022_01,Infrared,0.3256,2026-08-21 23:39:45
SNS_EVT_00508,SGR_ZONE_120,SNS_MOT_120_01,Motion,0.5053,2026-08-21 03:16:16
SNS_EVT_00509,SGR_ZONE_117,SNS_INF_117_04,Infrared,0.5486,2026-08-21 09:44:16
SNS_EVT_00510,SGR_ZONE_018,SNS_INF_018_04,Infrared,0.7011,2026-08-21 19:55:55
SNS_EVT_00511,SGR_ZONE_047,SNS_ACO_047_04,Acoustic,0.3541,2026-08-21 19:25:24
SNS_EVT_00512,SGR_ZONE_092,SNS_MOT_092_02,Motion,0.1494,2026-08-21 02:42:48
SNS_EVT_00513,SGR_ZONE_055,SNS_INF_055_03,Infrared,0.2929,2026-08-21 23:53:00
SNS_EVT_00514,SGR_ZONE_049,SNS_MOT_049_02,Motion,0.3276,2026-08-21 19:15:06
SNS_EVT_00515,SGR_ZONE_078,SNS_ACO_078_02,Acoustic,0.0337,2026-08-21 19:03:25
SNS_EVT_00516,SGR_ZONE_002,SNS_SEI_002_02,Seismic,0.1434,2026-08-21 11:25:20
SNS_EVT_00517,SGR_ZONE_048,SNS_SEI_048_04,Seismic,0.2599,2026-08-21 13:02:54
SNS_EVT_00518,SGR_ZONE_012,SNS_INF_012_04,Infrared,0.9513,2026-08-21 21:17:11
SNS_EVT_00519,SGR_ZONE_123,SNS_VIB_123_03,Vibration,0.219,2026-08-21 04:47:06
SNS_EVT_00520,SGR_ZONE_069,SNS_ACO_069_03,Acoustic,0.417,2026-08-21 05:16:25
SNS_EVT_00521,SGR_ZONE_149,SNS_VIB_149_01,Vibration,0.1255,2026-08-21 13:09:11
SNS_EVT_00522,SGR_ZONE_038,SNS_SEI_038_03,Seismic,0.4402,2026-08-21 03:41:12
SNS_EVT_00523,SGR_ZONE_098,SNS_INF_098_01,Infrared,0.1587,2026-08-21 18:10:56
SNS_EVT_00524,SGR_ZONE_127,SNS_SEI_127_01,Seismic,0.3548,2026-08-21 15:07:35
SNS_EVT_00525,SGR_ZONE_106,SNS_SEI_106_01,Seismic,0.3856,2026-08-21 06:19:23
SNS_EVT_00526,SGR_ZONE_087,SNS_MOT_087_01,Motion,0.1841,2026-08-21 05:16:50
SNS_EVT_00527,SGR_ZONE_038,SNS_ACO_038_02,Acoustic,0.4002,2026-08-21 00:58:17
SNS_EVT_00528,SGR_ZONE_057,SNS_SEI_057_04,Seismic,0.2125,2026-08-21 09:25:24
SNS_EVT_00529,SGR_ZONE_075,SNS_INF_075_01,Infrared,0.1955,2026-08-21 00:36:33
SNS_EVT_00530,SGR_ZONE_084,SNS_ACO_084_03,Acoustic,0.8027,2026-08-21 09:22:51
SNS_EVT_00531,SGR_ZONE_139,SNS_INF_139_02,Infrared,0.6263,2026-08-21 17:36:29
SNS_EVT_00532,SGR_ZONE_019,SNS_INF_019_03,Infrared,0.3901,2026-08-21 21:12:18
SNS_EVT_00533,SGR_ZONE_029,SNS_ACO_029_02,Acoustic,0.213,2026-08-21 17:12:36
SNS_EVT_00534,SGR_ZONE_002,SNS_VIB_002_03,Vibration,0.298,2026-08-21 14:36:12
SNS_EVT_00535,SGR_ZONE_005,SNS_ACO_005_02,Acoustic,0.3973,2026-08-21 06:39:27
SNS_EVT_00536,SGR_ZONE_099,SNS_SEI_099_01,Seismic,0.0857,2026-08-21 20:47:44
SNS_EVT_00537,SGR_ZONE_123,SNS_VIB_123_03,Vibration,0.1493,2026-08-21 04:47:32
SNS_EVT_00538,SGR_ZONE_009,SNS_SEI_009_01,Seismic,0.1858,2026-08-21 12:38:41
SNS_EVT_00539,SGR_ZONE_109,SNS_INF_109_02,Infrared,0.1063,2026-08-21 04:50:09
SNS_EVT_00540,SGR_ZONE_121,SNS_VIB_121_01,Vibration,0.1806,2026-08-21 07:35:24
SNS_EVT_00541,SGR_ZONE_098,SNS_SEI_098_01,Seismic,0.1272,2026-08-21 22:33:40
SNS_EVT_00542,SGR_ZONE_004,SNS_VIB_004_01,Vibration,0.3879,2026-08-21 01:41:00
SNS_EVT_00543,SGR_ZONE_096,SNS_INF_096_01,Infrared,0.1215,2026-08-21 16:37:22
SNS_EVT_00544,SGR_ZONE_150,SNS_SEI_150_01,Seismic,0.9233,2026-08-21 14:30:46
SNS_EVT_00545,SGR_ZONE_048,SNS_ACO_048_03,Acoustic,0.3195,2026-08-21 14:26:03
SNS_EVT_00546,SGR_ZONE_113,SNS_INF_113_01,Infrared,0.45,2026-08-21 11:30:57
SNS_EVT_00547,SGR_ZONE_087,SNS_VIB_087_04,Vibration,0.2355,2026-08-21 12:18:29
SNS_EVT_00548,SGR_ZONE_045,SNS_INF_045_02,Infrared,0.2489,2026-08-21 11:52:03
SNS_EVT_00549,SGR_ZONE_034,SNS_INF_034_01,Infrared,0.367,2026-08-21 09:37:26
SNS_EVT_00550,SGR_ZONE_128,SNS_ACO_128_01,Acoustic,0.7061,2026-08-21 04:57:56
SNS_EVT_00551,SGR_ZONE_062,SNS_SEI_062_01,Seismic,0.8707,2026-08-21 10:48:35
SNS_EVT_00552,SGR_ZONE_122,SNS_SEI_122_02,Seismic,0.2044,2026-08-21 15:55:45
SNS_EVT_00553,SGR_ZONE_116,SNS_SEI_116_02,Seismic,0.4797,2026-08-21 00:44:02
SNS_EVT_00554,SGR_ZONE_021,SNS_ACO_021_01,Acoustic,0.7323,2026-08-21 01:20:55
SNS_EVT_00555,SGR_ZONE_112,SNS_ACO_112_01,Acoustic,0.4593,2026-08-21 03:18:16
SNS_EVT_00556,SGR_ZONE_069,SNS_INF_069_01,Infrared,0.7362,2026-08-21 11:03:23
SNS_EVT_00557,SGR_ZONE_029,SNS_MOT_029_04,Motion,0.2064,2026-08-21 16:29:23
SNS_EVT_00558,SGR_ZONE_099,SNS_MOT_099_01,Motion,0.3976,2026-08-21 21:26:18
SNS_EVT_00559,SGR_ZONE_109,SNS_SEI_109_04,Seismic,0.8815,2026-08-21 21:17:47
SNS_EVT_00560,SGR_ZONE_027,SNS_SEI_027_02,Seismic,0.0845,2026-08-21 01:06:35
SNS_EVT_00561,SGR_ZONE_146,SNS_SEI_146_02,Seismic,0.21,2026-08-21 17:04:13
SNS_EVT_00562,SGR_ZONE_004,SNS_SEI_004_04,Seismic,0.3268,2026-08-21 19:37:54
SNS_EVT_00563,SGR_ZONE_068,SNS_MOT_068_01,Motion,0.0376,2026-08-21 11:57:16
SNS_EVT_00564,SGR_ZONE_071,SNS_MOT_071_03,Motion,0.5105,2026-08-21 12:57:50
SNS_EVT_00565,SGR_ZONE_126,SNS_INF_126_04,Infrared,0.0228,2026-08-21 21:09:50
SNS_EVT_00566,SGR_ZONE_067,SNS_VIB_067_04,Vibration,0.9003,2026-08-21 19:05:18
SNS_EVT_00567,SGR_ZONE_069,SNS_INF_069_01,Infrared,0.2569,2026-08-21 02:03:56
SNS_EVT_00568,SGR_ZONE_101,SNS_ACO_101_03,Acoustic,0.8805,2026-08-21 03:39:48
SNS_EVT_00569,SGR_ZONE_099,SNS_MOT_099_01,Motion,0.3102,2026-08-21 21:46:42
SNS_EVT_00570,SGR_ZONE_067,SNS_ACO_067_04,Acoustic,0.2832,2026-08-21 20:44:11
SNS_EVT_00571,SGR_ZONE_013,SNS_INF_013_01,Infrared,0.2646,2026-08-21 10:06:52
SNS_EVT_00572,SGR_ZONE_138,SNS_INF_138_04,Infrared,0.1393,2026-08-21 01:49:15
SNS_EVT_00573,SGR_ZONE_140,SNS_MOT_140_01,Motion,0.3097,2026-08-21 21:19:24
SNS_EVT_00574,SGR_ZONE_079,SNS_SEI_079_01,Seismic,0.1752,2026-08-21 06:17:37
SNS_EVT_00575,SGR_ZONE_118,SNS_VIB_118_01,Vibration,0.3706,2026-08-21 17:22:32
SNS_EVT_00576,SGR_ZONE_016,SNS_ACO_016_02,Acoustic,0.1751,2026-08-21 20:38:44
SNS_EVT_00577,SGR_ZONE_148,SNS_VIB_148_03,Vibration,0.7121,2026-08-21 05:04:22
SNS_EVT_00578,SGR_ZONE_053,SNS_INF_053_04,Infrared,0.4563,2026-08-21 03:02:55
SNS_EVT_00579,SGR_ZONE_064,SNS_VIB_064_04,Vibration,0.7257,2026-08-21 14:17:58
SNS_EVT_00580,SGR_ZONE_099,SNS_ACO_099_03,Acoustic,0.0631,2026-08-21 01:17:43
SNS_EVT_00581,SGR_ZONE_069,SNS_MOT_069_02,Motion,0.4698,2026-08-21 15:48:02
SNS_EVT_00582,SGR_ZONE_133,SNS_INF_133_01,Infrared,0.1194,2026-08-21 14:58:15
SNS_EVT_00583,SGR_ZONE_001,SNS_VIB_001_03,Vibration,0.8878,2026-08-21 05:25:57
SNS_EVT_00584,SGR_ZONE_062,SNS_ACO_062_02,Acoustic,0.4505,2026-08-21 20:07:50
SNS_EVT_00585,SGR_ZONE_085,SNS_SEI_085_04,Seismic,0.9119,2026-08-21 21:15:35
SNS_EVT_00586,SGR_ZONE_084,SNS_VIB_084_02,Vibration,0.1645,2026-08-21 15:37:30
SNS_EVT_00587,SGR_ZONE_014,SNS_VIB_014_01,Vibration,0.3563,2026-08-21 07:22:28
SNS_EVT_00588,SGR_ZONE_133,SNS_INF_133_03,Infrared,0.2505,2026-08-21 00:22:09
SNS_EVT_00589,SGR_ZONE_125,SNS_ACO_125_02,Acoustic,0.0707,2026-08-21 11:21:36
SNS_EVT_00590,SGR_ZONE_148,SNS_SEI_148_01,Seismic,0.3998,2026-08-21 02:45:54
SNS_EVT_00591,SGR_ZONE_075,SNS_SEI_075_01,Seismic,0.2968,2026-08-21 15:39:15
SNS_EVT_00592,SGR_ZONE_059,SNS_MOT_059_03,Motion,0.1759,2026-08-21 18:03:42
SNS_EVT_00593,SGR_ZONE_069,SNS_ACO_069_01,Acoustic,0.2165,2026-08-21 06:02:11
SNS_EVT_00594,SGR_ZONE_007,SNS_MOT_007_02,Motion,0.2167,2026-08-21 12:00:59
SNS_EVT_00595,SGR_ZONE_056,SNS_ACO_056_04,Acoustic,0.2692,2026-08-21 04:50:21
SNS_EVT_00596,SGR_ZONE_107,SNS_VIB_107_04,Vibration,0.0733,2026-08-21 15:40:17
SNS_EVT_00597,SGR_ZONE_022,SNS_INF_022_01,Infrared,0.2408,2026-08-21 16:36:01
SNS_EVT_00598,SGR_ZONE_142,SNS_ACO_142_01,Acoustic,0.0856,2026-08-21 04:17:15
SNS_EVT_00599,SGR_ZONE_132,SNS_SEI_132_01,Seismic,0.1504,2026-08-21 09:42:16
SNS_EVT_00600,SGR_ZONE_069,SNS_VIB_069_02,Vibration,0.1016,2026-08-21 17:13:24
SNS_EVT_00601,SGR_ZONE_143,SNS_INF_143_01,Infrared,0.072,2026-08-21 10:13:02
SNS_EVT_00602,SGR_ZONE_114,SNS_INF_114_04,Infrared,0.9255,2026-08-21 12:03:54
SNS_EVT_00603,SGR_ZONE_097,SNS_SEI_097_04,Seismic,0.1981,2026-08-21 08:41:31
SNS_EVT_00604,SGR_ZONE_033,SNS_ACO_033_02,Acoustic,0.8118,2026-08-21 02:45:03
SNS_EVT_00605,SGR_ZONE_025,SNS_ACO_025_01,Acoustic,0.4313,2026-08-21 12:45:04
SNS_EVT_00606,SGR_ZONE_058,SNS_INF_058_04,Infrared,0.2848,2026-08-21 05:53:54
SNS_EVT_00607,SGR_ZONE_067,SNS_VIB_067_03,Vibration,0.4789,2026-08-21 09:11:48
SNS_EVT_00608,SGR_ZONE_011,SNS_INF_011_02,Infrared,0.4443,2026-08-21 17:42:59
SNS_EVT_00609,SGR_ZONE_030,SNS_INF_030_01,Infrared,0.2882,2026-08-21 07:31:25
SNS_EVT_00610,SGR_ZONE_027,SNS_ACO_027_04,Acoustic,0.4503,2026-08-21 00:46:15
SNS_EVT_00611,SGR_ZONE_023,SNS_INF_023_04,Infrared,0.225,2026-08-21 21:14:12
SNS_EVT_00612,SGR_ZONE_107,SNS_MOT_107_03,Motion,0.2107,2026-08-21 15:00:48
SNS_EVT_00613,SGR_ZONE_130,SNS_MOT_130_02,Motion,0.1428,2026-08-21 09:16:54
SNS_EVT_00614,SGR_ZONE_070,SNS_INF_070_03,Infrared,0.9604,2026-08-21 20:40:09
SNS_EVT_00615,SGR_ZONE_009,SNS_SEI_009_02,Seismic,0.2221,2026-08-21 18:02:17
SNS_EVT_00616,SGR_ZONE_103,SNS_MOT_103_04,Motion,0.4588,2026-08-21 11:12:40
SNS_EVT_00617,SGR_ZONE_130,SNS_VIB_130_01,Vibration,0.1061,2026-08-21 02:47:53
SNS_EVT_00618,SGR_ZONE_143,SNS_SEI_143_03,Seismic,0.1705,2026-08-21 02:57:13
SNS_EVT_00619,SGR_ZONE_025,SNS_MOT_025_01,Motion,0.0517,2026-08-21 20:26:41
SNS_EVT_00620,SGR_ZONE_123,SNS_SEI_123_04,Seismic,0.3612,2026-08-21 06:11:01
SNS_EVT_00621,SGR_ZONE_046,SNS_VIB_046_01,Vibration,0.4028,2026-08-21 01:39:40
SNS_EVT_00622,SGR_ZONE_027,SNS_ACO_027_02,Acoustic,0.8916,2026-08-21 01:56:31
SNS_EVT_00623,SGR_ZONE_026,SNS_MOT_026_01,Motion,0.4485,2026-08-21 18:34:11
SNS_EVT_00624,SGR_ZONE_094,SNS_VIB_094_02,Vibration,0.2179,2026-08-21 04:23:39
SNS_EVT_00625,SGR_ZONE_016,SNS_INF_016_04,Infrared,0.1399,2026-08-21 17:12:59
SNS_EVT_00626,SGR_ZONE_015,SNS_SEI_015_01,Seismic,0.9426,2026-08-21 04:59:54
SNS_EVT_00627,SGR_ZONE_016,SNS_ACO_016_04,Acoustic,0.7537,2026-08-21 22:56:42
SNS_EVT_00628,SGR_ZONE_142,SNS_VIB_142_04,Vibration,0.2969,2026-08-21 00:38:39
SNS_EVT_00629,SGR_ZONE_018,SNS_MOT_018_01,Motion,0.3885,2026-08-21 01:19:24
SNS_EVT_00630,SGR_ZONE_074,SNS_INF_074_04,Infrared,0.3949,2026-08-21 15:06:15
SNS_EVT_00631,SGR_ZONE_016,SNS_SEI_016_03,Seismic,0.1952,2026-08-21 23:26:19
SNS_EVT_00632,SGR_ZONE_066,SNS_MOT_066_04,Motion,0.3272,2026-08-21 04:05:44
SNS_EVT_00633,SGR_ZONE_026,SNS_MOT_026_02,Motion,0.0553,2026-08-21 09:31:16
SNS_EVT_00634,SGR_ZONE_142,SNS_SEI_142_04,Seismic,0.182,2026-08-21 19:17:45
SNS_EVT_00635,SGR_ZONE_146,SNS_VIB_146_02,Vibration,0.1598,2026-08-21 20:27:34
SNS_EVT_00636,SGR_ZONE_011,SNS_MOT_011_04,Motion,0.3115,2026-08-21 04:14:28
SNS_EVT_00637,SGR_ZONE_114,SNS_ACO_114_02,Acoustic,0.9379,2026-08-21 18:10:27
SNS_EVT_00638,SGR_ZONE_123,SNS_VIB_123_03,Vibration,0.4566,2026-08-21 02:10:43
SNS_EVT_00639,SGR_ZONE_067,SNS_VIB_067_03,Vibration,0.0685,2026-08-21 19:43:31
SNS_EVT_00640,SGR_ZONE_050,SNS_VIB_050_01,Vibration,0.7148,2026-08-21 18:48:16
SNS_EVT_00641,SGR_ZONE_043,SNS_INF_043_02,Infrared,0.5059,2026-08-21 22:28:16
SNS_EVT_00642,SGR_ZONE_135,SNS_SEI_135_02,Seismic,0.1163,2026-08-21 23:37:33
SNS_EVT_00643,SGR_ZONE_047,SNS_ACO_047_02,Acoustic,0.8969,2026-08-21 22:20:33
SNS_EVT_00644,SGR_ZONE_139,SNS_INF_139_03,Infrared,0.043,2026-08-21 20:07:03
SNS_EVT_00645,SGR_ZONE_100,SNS_VIB_100_01,Vibration,0.1744,2026-08-21 01:06:39
SNS_EVT_00646,SGR_ZONE_092,SNS_SEI_092_03,Seismic,0.1239,2026-08-21 06:37:27
SNS_EVT_00647,SGR_ZONE_067,SNS_SEI_067_03,Seismic,0.3207,2026-08-21 22:06:22
SNS_EVT_00648,SGR_ZONE_110,SNS_INF_110_02,Infrared,0.1479,2026-08-21 19:13:43
SNS_EVT_00649,SGR_ZONE_025,SNS_ACO_025_03,Acoustic,0.281,2026-08-21 20:58:46
SNS_EVT_00650,SGR_ZONE_138,SNS_ACO_138_02,Acoustic,0.9418,2026-08-21 07:43:28
SNS_EVT_00651,SGR_ZONE_123,SNS_INF_123_01,Infrared,0.0901,2026-08-21 21:59:32
SNS_EVT_00652,SGR_ZONE_111,SNS_SEI_111_03,Seismic,0.2011,2026-08-21 07:31:04
SNS_EVT_00653,SGR_ZONE_017,SNS_MOT_017_02,Motion,0.1194,2026-08-21 19:49:24
SNS_EVT_00654,SGR_ZONE_067,SNS_SEI_067_02,Seismic,0.3395,2026-08-21 10:34:48
SNS_EVT_00655,SGR_ZONE_046,SNS_VIB_046_03,Vibration,0.3941,2026-08-21 08:32:59
SNS_EVT_00656,SGR_ZONE_113,SNS_VIB_113_01,Vibration,0.4322,2026-08-21 00:19:56
SNS_EVT_00657,SGR_ZONE_046,SNS_INF_046_01,Infrared,0.9008,2026-08-21 21:35:38
SNS_EVT_00658,SGR_ZONE_053,SNS_INF_053_02,Infrared,0.134,2026-08-21 23:34:12
SNS_EVT_00659,SGR_ZONE_102,SNS_ACO_102_03,Acoustic,0.1688,2026-08-21 06:11:06
SNS_EVT_00660,SGR_ZONE_128,SNS_ACO_128_03,Acoustic,0.1321,2026-08-21 12:54:54
SNS_EVT_00661,SGR_ZONE_036,SNS_MOT_036_04,Motion,0.2062,2026-08-21 14:30:39
SNS_EVT_00662,SGR_ZONE_033,SNS_SEI_033_02,Seismic,0.0622,2026-08-21 12:54:20
SNS_EVT_00663,SGR_ZONE_109,SNS_VIB_109_04,Vibration,0.4537,2026-08-21 02:44:38
SNS_EVT_00664,SGR_ZONE_037,SNS_INF_037_02,Infrared,0.3181,2026-08-21 15:45:26
SNS_EVT_00665,SGR_ZONE_136,SNS_SEI_136_02,Seismic,0.78,2026-08-21 15:18:55
SNS_EVT_00666,SGR_ZONE_136,SNS_VIB_136_01,Vibration,0.4522,2026-08-21 11:31:24
SNS_EVT_00667,SGR_ZONE_103,SNS_INF_103_03,Infrared,0.3095,2026-08-21 21:56:04
SNS_EVT_00668,SGR_ZONE_144,SNS_MOT_144_04,Motion,0.092,2026-08-21 20:27:05
SNS_EVT_00669,SGR_ZONE_148,SNS_VIB_148_03,Vibration,0.8667,2026-08-21 17:33:10
SNS_EVT_00670,SGR_ZONE_118,SNS_MOT_118_03,Motion,0.8398,2026-08-21 23:06:53
SNS_EVT_00671,SGR_ZONE_131,SNS_ACO_131_02,Acoustic,0.3348,2026-08-21 12:43:26
SNS_EVT_00672,SGR_ZONE_062,SNS_ACO_062_01,Acoustic,0.2625,2026-08-21 14:33:35
SNS_EVT_00673,SGR_ZONE_101,SNS_MOT_101_04,Motion,0.4765,2026-08-21 18:46:05
SNS_EVT_00674,SGR_ZONE_016,SNS_INF_016_04,Infrared,0.2423,2026-08-21 13:54:00
SNS_EVT_00675,SGR_ZONE_049,SNS_SEI_049_01,Seismic,0.3049,2026-08-21 06:32:06
SNS_EVT_00676,SGR_ZONE_122,SNS_ACO_122_01,Acoustic,0.9192,2026-08-21 11:33:06
SNS_EVT_00677,SGR_ZONE_075,SNS_VIB_075_04,Vibration,0.3903,2026-08-21 03:10:28
SNS_EVT_00678,SGR_ZONE_016,SNS_VIB_016_01,Vibration,0.138,2026-08-21 23:05:25
SNS_EVT_00679,SGR_ZONE_071,SNS_MOT_071_03,Motion,0.1819,2026-08-21 05:48:56
SNS_EVT_00680,SGR_ZONE_061,SNS_SEI_061_02,Seismic,0.8238,2026-08-21 00:00:12
SNS_EVT_00681,SGR_ZONE_101,SNS_SEI_101_01,Seismic,0.0837,2026-08-21 20:16:21
SNS_EVT_00682,SGR_ZONE_002,SNS_VIB_002_04,Vibration,0.594,2026-08-21 22:38:19
SNS_EVT_00683,SGR_ZONE_014,SNS_SEI_014_01,Seismic,0.3428,2026-08-21 23:02:24
SNS_EVT_00684,SGR_ZONE_019,SNS_MOT_019_02,Motion,0.1935,2026-08-21 00:04:25
SNS_EVT_00685,SGR_ZONE_077,SNS_ACO_077_01,Acoustic,0.0591,2026-08-21 15:13:11
SNS_EVT_00686,SGR_ZONE_145,SNS_MOT_145_01,Motion,0.7361,2026-08-21 05:35:23
SNS_EVT_00687,SGR_ZONE_043,SNS_ACO_043_02,Acoustic,0.1686,2026-08-21 14:25:07
SNS_EVT_00688,SGR_ZONE_051,SNS_VIB_051_02,Vibration,0.0937,2026-08-21 10:35:51
SNS_EVT_00689,SGR_ZONE_031,SNS_MOT_031_01,Motion,0.5896,2026-08-21 08:09:59
SNS_EVT_00690,SGR_ZONE_130,SNS_ACO_130_03,Acoustic,0.481,2026-08-21 09:37:46
SNS_EVT_00691,SGR_ZONE_057,SNS_INF_057_02,Infrared,0.3854,2026-08-21 01:42:25
SNS_EVT_00692,SGR_ZONE_071,SNS_INF_071_01,Infrared,0.6013,2026-08-21 22:20:23
SNS_EVT_00693,SGR_ZONE_068,SNS_SEI_068_02,Seismic,0.6362,2026-08-21 10:23:59
SNS_EVT_00694,SGR_ZONE_095,SNS_VIB_095_04,Vibration,0.3607,2026-08-21 16:10:50
SNS_EVT_00695,SGR_ZONE_043,SNS_VIB_043_01,Vibration,0.143,2026-08-21 09:58:41
SNS_EVT_00696,SGR_ZONE_142,SNS_SEI_142_03,Seismic,0.1627,2026-08-21 09:01:16
SNS_EVT_00697,SGR_ZONE_120,SNS_SEI_120_03,Seismic,0.0295,2026-08-21 03:59:39
SNS_EVT_00698,SGR_ZONE_045,SNS_SEI_045_01,Seismic,0.177,2026-08-21 18:47:46
SNS_EVT_00699,SGR_ZONE_007,SNS_VIB_007_04,Vibration,0.1974,2026-08-21 00:01:29
SNS_EVT_00700,SGR_ZONE_020,SNS_SEI_020_02,Seismic,0.137,2026-08-21 12:17:58
SNS_EVT_00701,SGR_ZONE_088,SNS_INF_088_04,Infrared,0.2091,2026-08-21 00:41:20
SNS_EVT_00702,SGR_ZONE_137,SNS_SEI_137_03,Seismic,0.2625,2026-08-21 06:55:22
SNS_EVT_00703,SGR_ZONE_025,SNS_ACO_025_01,Acoustic,0.1691,2026-08-21 05:36:30
SNS_EVT_00704,SGR_ZONE_062,SNS_VIB_062_02,Vibration,0.9436,2026-08-21 15:21:11
SNS_EVT_00705,SGR_ZONE_051,SNS_INF_051_01,Infrared,0.2412,2026-08-21 19:09:22
SNS_EVT_00706,SGR_ZONE_105,SNS_INF_105_04,Infrared,0.8927,2026-08-21 14:48:27
SNS_EVT_00707,SGR_ZONE_023,SNS_VIB_023_03,Vibration,0.4139,2026-08-21 16:46:08
SNS_EVT_00708,SGR_ZONE_010,SNS_VIB_010_01,Vibration,0.5139,2026-08-21 08:01:36
SNS_EVT_00709,SGR_ZONE_129,SNS_SEI_129_04,Seismic,0.1292,2026-08-21 05:49:01
SNS_EVT_00710,SGR_ZONE_094,SNS_INF_094_04,Infrared,0.8432,2026-08-21 07:09:45
SNS_EVT_00711,SGR_ZONE_069,SNS_INF_069_03,Infrared,0.6605,2026-08-21 17:09:33
SNS_EVT_00712,SGR_ZONE_110,SNS_ACO_110_03,Acoustic,0.2566,2026-08-21 15:38:16
SNS_EVT_00713,SGR_ZONE_019,SNS_VIB_019_03,Vibration,0.9545,2026-08-21 18:30:25
SNS_EVT_00714,SGR_ZONE_023,SNS_VIB_023_01,Vibration,0.8736,2026-08-21 21:33:07
SNS_EVT_00715,SGR_ZONE_059,SNS_MOT_059_04,Motion,0.2288,2026-08-21 08:09:54
SNS_EVT_00716,SGR_ZONE_132,SNS_ACO_132_02,Acoustic,0.288,2026-08-21 02:28:17
SNS_EVT_00717,SGR_ZONE_020,SNS_INF_020_01,Infrared,0.0959,2026-08-21 02:43:21
SNS_EVT_00718,SGR_ZONE_145,SNS_ACO_145_01,Acoustic,0.245,2026-08-21 11:39:37
SNS_EVT_00719,SGR_ZONE_047,SNS_SEI_047_04,Seismic,0.8129,2026-08-21 11:08:12
SNS_EVT_00720,SGR_ZONE_048,SNS_INF_048_02,Infrared,0.1481,2026-08-21 12:57:27
SNS_EVT_00721,SGR_ZONE_066,SNS_INF_066_02,Infrared,0.8586,2026-08-21 16:23:29
SNS_EVT_00722,SGR_ZONE_141,SNS_ACO_141_03,Acoustic,0.9294,2026-08-21 15:13:15
SNS_EVT_00723,SGR_ZONE_059,SNS_VIB_059_01,Vibration,0.5022,2026-08-21 14:17:27
SNS_EVT_00724,SGR_ZONE_023,SNS_MOT_023_01,Motion,0.8157,2026-08-21 21:43:10
SNS_EVT_00725,SGR_ZONE_052,SNS_MOT_052_03,Motion,0.1885,2026-08-21 22:04:54
SNS_EVT_00726,SGR_ZONE_061,SNS_MOT_061_04,Motion,0.3558,2026-08-21 17:46:40
SNS_EVT_00727,SGR_ZONE_082,SNS_ACO_082_02,Acoustic,0.1813,2026-08-21 06:18:56
SNS_EVT_00728,SGR_ZONE_120,SNS_VIB_120_03,Vibration,0.3501,2026-08-21 01:22:22
SNS_EVT_00729,SGR_ZONE_144,SNS_MOT_144_01,Motion,0.0953,2026-08-21 18:08:12
SNS_EVT_00730,SGR_ZONE_055,SNS_VIB_055_03,Vibration,0.1596,2026-08-21 09:35:19
SNS_EVT_00731,SGR_ZONE_109,SNS_SEI_109_03,Seismic,0.3176,2026-08-21 11:20:24
SNS_EVT_00732,SGR_ZONE_011,SNS_MOT_011_02,Motion,0.0558,2026-08-21 16:24:58
SNS_EVT_00733,SGR_ZONE_072,SNS_VIB_072_01,Vibration,0.374,2026-08-21 01:13:45
SNS_EVT_00734,SGR_ZONE_001,SNS_INF_001_02,Infrared,0.1158,2026-08-21 07:33:01
SNS_EVT_00735,SGR_ZONE_027,SNS_INF_027_03,Infrared,0.1435,2026-08-21 12:59:01
SNS_EVT_00736,SGR_ZONE_124,SNS_ACO_124_04,Acoustic,0.493,2026-08-21 08:51:27
SNS_EVT_00737,SGR_ZONE_065,SNS_MOT_065_03,Motion,0.2024,2026-08-21 16:05:39
