Event_ID,Zone_ID,Camera_ID,Timestamp,Hour,Detection_Type,Detection_Confidence,Movement_Level
CAM_EVT_00462,SGR_ZONE_129,CAM_129_03,2026-08-21 03:33:28,3,Human,0.9398,0.2357
CAM_EVT_00463,SGR_ZONE_024,CAM_024_02,2026-08-21 20:55:51,20,Animal/False Alarm,0.8495,0.5475
CAM_EVT_00464,SGR_ZONE_023,CAM_023_01,2026-08-21 21:05:36,21,Human,0.7371,0.7742
CAM_EVT_00465,SGR_ZONE_057,CAM_057_02,2026-08-21 19:02:50,19,Human,0.759,0.2076
CAM_EVT_00466,SGR_ZONE_086,CAM_086_03,2026-08-21 03:46:40,3,Human,0.7899,0.7488
CAM_EVT_00467,SGR_ZONE_141,CAM_141_03,2026-08-21 15:26:50,15,Vehicle,0.9599,0.8135
CAM_EVT_00468,SGR_ZONE_126,CAM_126_03,2026-08-21 21:20:53,21,Animal/False Alarm,0.8177,0.3654
CAM_EVT_00469,SGR_ZONE_149,CAM_149_01,2026-08-21 01:08:16,1,Human,0.8202,0.7654
CAM_EVT_00470,SGR_ZONE_139,CAM_139_02,2026-08-21 14:24:58,14,Vehicle,0.8049,0.9119
CAM_EVT_00471,SGR_ZONE_149,CAM_149_01,2026-08-21 03:16:40,3,Human,0.849,0.5817
CAM_EVT_00472,SGR_ZONE_127,CAM_127_02,2026-08-21 00:46:22,0,Vehicle,0.9072,0.5463
CAM_EVT_00473,SGR_ZONE_122,CAM_122_03,2026-08-21 08:28:08,8,Animal/False Alarm,0.7999,0.2231
CAM_EVT_00474,SGR_ZONE_141,CAM_141_02,2026-08-21 16:11:47,16,Human,0.9838,0.8424
CAM_EVT_00475,SGR_ZONE_109,CAM_109_03,2026-08-21 03:31:31,3,Vehicle,0.7905,0.5619
CAM_EVT_00476,SGR_ZONE_128,CAM_128_02,2026-08-21 13:57:32,13,Human,0.9268,0.2933
CAM_EVT_00477,SGR_ZONE_014,CAM_014_02,2026-08-21 18:05:56,18,Human,0.7681,0.7287
CAM_EVT_00478,SGR_ZONE_083,CAM_083_01,2026-08-21 12:47:34,12,Vehicle,0.9084,0.847
CAM_EVT_00479,SGR_ZONE_147,CAM_147_03,2026-08-21 11:22:01,11,Animal/False Alarm,0.9345,0.7079
CAM_EVT_00480,SGR_ZONE_120,CAM_120_02,2026-08-21 23:54:02,23,Vehicle,0.931,0.3879
CAM_EVT_00481,SGR_ZONE_114,CAM_114_03,2026-08-21 00:48:11,0,Animal/False Alarm,0.7035,0.7055
CAM_EVT_00482,SGR_ZONE_126,CAM_126_01,2026-08-21 00:04:56,0,Human,0.8024,0.666
CAM_EVT_00483,SGR_ZONE_078,CAM_078_01,2026-08-21 15:40:18,15,Human,0.9273,0.4143
CAM_EVT_00484,SGR_ZONE_123,CAM_123_02,2026-08-21 19:53:06,19,Human,0.8106,0.9365
CAM_EVT_00485,SGR_ZONE_079,CAM_079_03,2026-08-21 23:19:28,23,Human,0.8213,0.7632
CAM_EVT_00486,SGR_ZONE_024,CAM_024_02,2026-08-21 09:16:01,9,Animal/False Alarm,0.9653,0.2086
CAM_EVT_00487,SGR_ZONE_006,CAM_006_02,2026-08-21 19:40:48,19,Human,0.817,0.7534
CAM_EVT_00488,SGR_ZONE_071,CAM_071_03,2026-08-21 01:59:23,1,Vehicle,0.8499,0.7551
CAM_EVT_00489,SGR_ZONE_074,CAM_074_02,2026-08-21 14:37:19,14,Animal/False Alarm,0.8751,0.2577
CAM_EVT_00490,SGR_ZONE_041,CAM_041_02,2026-08-21 01:29:52,1,Vehicle,0.8328,0.2691
CAM_EVT_00491,SGR_ZONE_034,CAM_034_02,2026-08-21 00:31:47,0,Animal/False Alarm,0.7728,0.707
CAM_EVT_00492,SGR_ZONE_070,CAM_070_01,2026-08-21 03:00:18,3,Vehicle,0.7724,0.2015
CAM_EVT_00493,SGR_ZONE_010,CAM_010_01,2026-08-21 23:21:35,23,Animal/False Alarm,0.9136,0.8622
CAM_EVT_00494,SGR_ZONE_098,CAM_098_02,2026-08-21 03:06:48,3,Vehicle,0.8184,0.2115
CAM_EVT_00495,SGR_ZONE_137,CAM_137_03,2026-08-21 09:31:31,9,Animal/False Alarm,0.8157,0.8299
CAM_EVT_00496,SGR_ZONE_006,CAM_006_02,2026-08-21 02:51:58,2,Human,0.7024,0.5252
CAM_EVT_00497,SGR_ZONE_085,CAM_085_03,2026-08-21 08:26:25,8,Animal/False Alarm,0.9498,0.8129
CAM_EVT_00498,SGR_ZONE_147,CAM_147_01,2026-08-21 12:39:38,12,Vehicle,0.8945,0.7257
CAM_EVT_00499,SGR_ZONE_113,CAM_113_01,2026-08-21 00:56:45,0,Animal/False Alarm,0.9142,0.2103
CAM_EVT_00500,SGR_ZONE_069,CAM_069_03,2026-08-21 02:57:32,2,Human,0.7181,0.5442
CAM_EVT_00501,SGR_ZONE_075,CAM_075_02,2026-08-21 18:35:58,18,Human,0.7966,0.8637
CAM_EVT_00502,SGR_ZONE_063,CAM_063_01,2026-08-21 22:55:26,22,Vehicle,0.8153,0.5852
CAM_EVT_00503,SGR_ZONE_008,CAM_008_03,2026-08-21 10:24:38,10,Vehicle,0.824,0.3547
CAM_EVT_00504,SGR_ZONE_113,CAM_113_01,2026-08-21 20:01:57,20,Animal/False Alarm,0.8933,0.7905
CAM_EVT_00505,SGR_ZONE_107,CAM_107_03,2026-08-21 10:36:14,10,Vehicle,0.824,0.5319
CAM_EVT_00506,SGR_ZONE_092,CAM_092_02,2026-08-21 12:03:21,12,Animal/False Alarm,0.7848,0.5329
CAM_EVT_00507,SGR_ZONE_135,CAM_135_01,2026-08-21 00:54:02,0,Vehicle,0.7082,0.3575
CAM_EVT_00508,SGR_ZONE_121,CAM_121_01,2026-08-21 16:09:27,16,Animal/False Alarm,0.7324,0.5873
CAM_EVT_00509,SGR_ZONE_021,CAM_021_02,2026-08-21 02:03:04,2,Animal/False Alarm,0.9361,0.7139
CAM_EVT_00510,SGR_ZONE_129,CAM_129_03,2026-08-21 19:23:24,19,Vehicle,0.8553,0.4677
CAM_EVT_00511,SGR_ZONE_055,CAM_055_02,2026-08-21 09:48:41,9,Animal/False Alarm,0.9763,0.4451
CAM_EVT_00512,SGR_ZONE_058,CAM_058_03,2026-08-21 05:50:44,5,Human,0.7924,0.8777
CAM_EVT_00513,SGR_ZONE_035,CAM_035_03,2026-08-21 16:11:22,16,Human,0.9491,0.7077
CAM_EVT_00514,SGR_ZONE_057,CAM_057_03,2026-08-21 12:31:45,12,Vehicle,0.7465,0.7052
CAM_EVT_00515,SGR_ZONE_116,CAM_116_03,2026-08-21 20:01:36,20,Vehicle,0.8246,0.7555
CAM_EVT_00516,SGR_ZONE_134,CAM_134_02,2026-08-21 10:31:41,10,Human,0.857,0.4589
CAM_EVT_00517,SGR_ZONE_122,CAM_122_02,2026-08-21 09:27:10,9,Vehicle,0.8688,0.2888
CAM_EVT_00518,SGR_ZONE_047,CAM_047_02,2026-08-21 23:07:42,23,Human,0.7973,0.762
CAM_EVT_00519,SGR_ZONE_137,CAM_137_03,2026-08-21 07:46:41,7,Vehicle,0.9527,0.7092
CAM_EVT_00520,SGR_ZONE_098,CAM_098_03,2026-08-21 14:12:47,14,Vehicle,0.8669,0.2166
CAM_EVT_00521,SGR_ZONE_064,CAM_064_01,2026-08-21 06:12:04,6,Human,0.7414,0.7191
CAM_EVT_00522,SGR_ZONE_026,CAM_026_01,2026-08-21 00:48:16,0,Vehicle,0.9242,0.9136
CAM_EVT_00523,SGR_ZONE_025,CAM_025_03,2026-08-21 15:24:53,15,Vehicle,0.8626,0.6713
CAM_EVT_00524,SGR_ZONE_073,CAM_073_01,2026-08-21 11:50:53,11,Vehicle,0.9535,0.3526
CAM_EVT_00525,SGR_ZONE_083,CAM_083_03,2026-08-21 20:45:29,20,Animal/False Alarm,0.9559,0.5497
CAM_EVT_00526,SGR_ZONE_057,CAM_057_02,2026-08-21 21:05:11,21,Animal/False Alarm,0.759,0.2502
CAM_EVT_00527,SGR_ZONE_104,CAM_104_03,2026-08-21 01:12:44,1,Human,0.888,0.2556
CAM_EVT_00528,SGR_ZONE_079,CAM_079_01,2026-08-21 21:13:39,21,Vehicle,0.7931,0.3651
CAM_EVT_00529,SGR_ZONE_059,CAM_059_03,2026-08-21 10:31:26,10,Human,0.8346,0.7421
CAM_EVT_00530,SGR_ZONE_130,CAM_130_02,2026-08-21 01:55:14,1,Animal/False Alarm,0.8082,0.674
CAM_EVT_00531,SGR_ZONE_048,CAM_048_01,2026-08-21 15:44:38,15,Vehicle,0.8236,0.611
CAM_EVT_00532,SGR_ZONE_058,CAM_058_01,2026-08-21 06:27:08,6,Human,0.7601,0.7349
CAM_EVT_00533,SGR_ZONE_127,CAM_127_02,2026-08-21 02:20:25,2,Vehicle,0.9634,0.769
CAM_EVT_00534,SGR_ZONE_036,CAM_036_02,2026-08-21 09:12:10,9,Vehicle,0.8834,0.3174
CAM_EVT_00535,SGR_ZONE_054,CAM_054_03,2026-08-21 11:09:43,11,Human,0.8739,0.8461
CAM_EVT_00536,SGR_ZONE_139,CAM_139_03,2026-08-21 18:25:22,18,Vehicle,0.8696,0.3002
CAM_EVT_00537,SGR_ZONE_146,CAM_146_02,2026-08-21 14:02:37,14,Vehicle,0.7789,0.7193
CAM_EVT_00538,SGR_ZONE_061,CAM_061_01,2026-08-21 13:12:26,13,Vehicle,0.9395,0.5473
CAM_EVT_00539,SGR_ZONE_100,CAM_100_03,2026-08-21 03:31:22,3,Human,0.892,0.8112
CAM_EVT_00540,SGR_ZONE_119,CAM_119_02,2026-08-21 00:27:07,0,Vehicle,0.9244,0.7609
CAM_EVT_00541,SGR_ZONE_001,CAM_001_01,2026-08-21 02:14:04,2,Human,0.7098,0.8594
CAM_EVT_00542,SGR_ZONE_060,CAM_060_02,2026-08-21 23:39:28,23,Vehicle,0.7937,0.8734
CAM_EVT_00543,SGR_ZONE_104,CAM_104_01,2026-08-21 21:37:47,21,Animal/False Alarm,0.945,0.3868
CAM_EVT_00544,SGR_ZONE_027,CAM_027_03,2026-08-21 02:44:26,2,Animal/False Alarm,0.9324,0.7057
CAM_EVT_00545,SGR_ZONE_095,CAM_095_03,2026-08-21 10:58:20,10,Human,0.7923,0.9209
CAM_EVT_00546,SGR_ZONE_048,CAM_048_01,2026-08-21 17:48:31,17,Human,0.7042,0.7733
CAM_EVT_00547,SGR_ZONE_100,CAM_100_03,2026-08-21 15:04:20,15,Animal/False Alarm,0.8797,0.6225
CAM_EVT_00548,SGR_ZONE_125,CAM_125_02,2026-08-21 18:42:01,18,Human,0.7201,0.6787
CAM_EVT_00549,SGR_ZONE_074,CAM_074_01,2026-08-21 23:10:45,23,Human,0.7664,0.6476
CAM_EVT_00550,SGR_ZONE_028,CAM_028_01,2026-08-21 17:03:53,17,Vehicle,0.8361,0.5323
CAM_EVT_00551,SGR_ZONE_113,CAM_113_02,2026-08-21 10:17:26,10,Vehicle,0.872,0.24
CAM_EVT_00552,SGR_ZONE_055,CAM_055_02,2026-08-21 04:22:40,4,Human,0.9731,0.3255
CAM_EVT_00553,SGR_ZONE_059,CAM_059_03,2026-08-21 00:06:03,0,Animal/False Alarm,0.7202,0.616
CAM_EVT_00554,SGR_ZONE_143,CAM_143_02,2026-08-21 13:49:19,13,Vehicle,0.8937,0.828
CAM_EVT_00555,SGR_ZONE_112,CAM_112_01,2026-08-21 21:19:29,21,Vehicle,0.9029,0.8286
CAM_EVT_00556,SGR_ZONE_131,CAM_131_02,2026-08-21 05:01:35,5,Human,0.7446,0.6295
CAM_EVT_00557,SGR_ZONE_026,CAM_026_03,2026-08-21 07:28:39,7,Vehicle,0.8029,0.239
CAM_EVT_00558,SGR_ZONE_128,CAM_128_03,2026-08-21 12:58:46,12,Animal/False Alarm,0.8911,0.3584
CAM_EVT_00559,SGR_ZONE_088,CAM_088_03,2026-08-21 16:46:30,16,Human,0.7582,0.3622
CAM_EVT_00560,SGR_ZONE_119,CAM_119_01,2026-08-21 19:59:38,19,Vehicle,0.9457,0.2468
CAM_EVT_00561,SGR_ZONE_053,CAM_053_03,2026-08-21 18:45:10,18,Human,0.8941,0.8689
CAM_EVT_00562,SGR_ZONE_098,CAM_098_02,2026-08-21 17:37:23,17,Human,0.7488,0.5562
CAM_EVT_00563,SGR_ZONE_138,CAM_138_03,2026-08-21 07:07:39,7,Human,0.9822,0.7695
CAM_EVT_00564,SGR_ZONE_056,CAM_056_03,2026-08-21 23:59:09,23,Vehicle,0.7946,0.4245
CAM_EVT_00565,SGR_ZONE_039,CAM_039_01,2026-08-21 21:03:30,21,Human,0.7877,0.9315
CAM_EVT_00566,SGR_ZONE_082,CAM_082_02,2026-08-21 01:30:54,1,Animal/False Alarm,0.7449,0.2621
CAM_EVT_00567,SGR_ZONE_011,CAM_011_02,2026-08-21 07:45:23,7,Animal/False Alarm,0.7398,0.6355
CAM_EVT_00568,SGR_ZONE_099,CAM_099_02,2026-08-21 09:56:54,9,Animal/False Alarm,0.8281,0.9382
CAM_EVT_00569,SGR_ZONE_106,CAM_106_01,2026-08-21 15:17:50,15,Human,0.8329,0.7438
CAM_EVT_00570,SGR_ZONE_145,CAM_145_03,2026-08-21 12:16:31,12,Human,0.713,0.2948
CAM_EVT_00571,SGR_ZONE_137,CAM_137_02,2026-08-21 11:43:37,11,Human,0.8419,0.7562
CAM_EVT_00572,SGR_ZONE_071,CAM_071_01,2026-08-21 03:58:24,3,Animal/False Alarm,0.818,0.4462
CAM_EVT_00573,SGR_ZONE_062,CAM_062_01,2026-08-21 12:56:59,12,Animal/False Alarm,0.9372,0.5826
CAM_EVT_00574,SGR_ZONE_090,CAM_090_02,2026-08-21 12:31:58,12,Vehicle,0.7666,0.6145
CAM_EVT_00575,SGR_ZONE_120,CAM_120_01,2026-08-21 01:15:21,1,Human,0.7634,0.3371
CAM_EVT_00576,SGR_ZONE_096,CAM_096_01,2026-08-21 05:13:31,5,Vehicle,0.862,0.4784
CAM_EVT_00577,SGR_ZONE_099,CAM_099_02,2026-08-21 04:51:24,4,Human,0.7252,0.6176
CAM_EVT_00578,SGR_ZONE_127,CAM_127_01,2026-08-21 21:03:12,21,Human,0.8508,0.5915
CAM_EVT_00579,SGR_ZONE_045,CAM_045_03,2026-08-21 16:53:35,16,Vehicle,0.7155,0.4824
CAM_EVT_00580,SGR_ZONE_129,CAM_129_03,2026-08-21 12:22:45,12,Human,0.7852,0.3778
CAM_EVT_00581,SGR_ZONE_072,CAM_072_03,2026-08-21 16:27:24,16,Human,0.9634,0.5511
CAM_EVT_00582,SGR_ZONE_016,CAM_016_03,2026-08-21 06:12:31,6,Vehicle,0.8247,0.6477
CAM_EVT_00583,SGR_ZONE_094,CAM_094_02,2026-08-21 22:16:39,22,Human,0.7088,0.3533
CAM_EVT_00584,SGR_ZONE_116,CAM_116_03,2026-08-21 22:51:29,22,Animal/False Alarm,0.8479,0.576
CAM_EVT_00585,SGR_ZONE_057,CAM_057_01,2026-08-21 01:15:08,1,Animal/False Alarm,0.7466,0.2187
CAM_EVT_00586,SGR_ZONE_032,CAM_032_03,2026-08-21 07:07:26,7,Vehicle,0.9243,0.8862
CAM_EVT_00587,SGR_ZONE_012,CAM_012_01,2026-08-21 06:42:30,6,Vehicle,0.758,0.2416
CAM_EVT_00588,SGR_ZONE_017,CAM_017_01,2026-08-21 22:55:05,22,Human,0.8964,0.6243
CAM_EVT_00589,SGR_ZONE_086,CAM_086_02,2026-08-21 07:40:48,7,Human,0.9173,0.5233
CAM_EVT_00590,SGR_ZONE_115,CAM_115_03,2026-08-21 07:18:38,7,Human,0.7963,0.4203
CAM_EVT_00591,SGR_ZONE_017,CAM_017_02,2026-08-21 22:36:50,22,Vehicle,0.7921,0.8361
CAM_EVT_00592,SGR_ZONE_068,CAM_068_02,2026-08-21 19:57:31,19,Human,0.7817,0.9225
CAM_EVT_00593,SGR_ZONE_105,CAM_105_03,2026-08-21 13:39:55,13,Human,0.9304,0.4086
CAM_EVT_00594,SGR_ZONE_028,CAM_028_01,2026-08-21 11:07:23,11,Human,0.9876,0.6058
CAM_EVT_00595,SGR_ZONE_114,CAM_114_02,2026-08-21 11:30:23,11,Human,0.7268,0.3221
CAM_EVT_00596,SGR_ZONE_119,CAM_119_02,2026-08-21 23:53:41,23,Human,0.9648,0.342
CAM_EVT_00597,SGR_ZONE_073,CAM_073_02,2026-08-21 23:04:02,23,Vehicle,0.7792,0.3329
CAM_EVT_00598,SGR_ZONE_027,CAM_027_01,2026-08-21 14:33:22,14,Human,0.7616,0.6976
CAM_EVT_00599,SGR_ZONE_095,CAM_095_02,2026-08-21 22:47:00,22,Animal/False Alarm,0.9637,0.4354
CAM_EVT_00600,SGR_ZONE_089,CAM_089_02,2026-08-21 16:51:21,16,Human,0.7992,0.5225
CAM_EVT_00601,SGR_ZONE_116,CAM_116_02,2026-08-21 14:45:24,14,Vehicle,0.9755,0.3028
CAM_EVT_00602,SGR_ZONE_021,CAM_021_01,2026-08-21 11:46:22,11,Human,0.803,0.2339
CAM_EVT_00603,SGR_ZONE_091,CAM_091_02,2026-08-21 02:39:49,2,Human,0.9532,0.5924
CAM_EVT_00604,SGR_ZONE_138,CAM_138_01,2026-08-21 04:57:44,4,Animal/False Alarm,0.724,0.3905
CAM_EVT_00605,SGR_ZONE_055,CAM_055_01,2026-08-21 08:58:47,8,Human,0.9844,0.361
CAM_EVT_00606,SGR_ZONE_002,CAM_002_01,2026-08-21 11:11:38,11,Vehicle,0.8789,0.8476
CAM_EVT_00607,SGR_ZONE_090,CAM_090_01,2026-08-21 21:27:57,21,Vehicle,0.7859,0.9037
CAM_EVT_00608,SGR_ZONE_094,CAM_094_01,2026-08-21 01:54:30,1,Human,0.9268,0.3801
CAM_EVT_00609,SGR_ZONE_052,CAM_052_01,2026-08-21 14:00:00,14,Vehicle,0.8328,0.3699
CAM_EVT_00610,SGR_ZONE_149,CAM_149_03,2026-08-21 07:46:16,7,Animal/False Alarm,0.8384,0.4631
CAM_EVT_00611,SGR_ZONE_017,CAM_017_02,2026-08-21 13:44:05,13,Human,0.7246,0.55
CAM_EVT_00612,SGR_ZONE_110,CAM_110_02,2026-08-21 12:48:30,12,Human,0.9344,0.8177
CAM_EVT_00613,SGR_ZONE_060,CAM_060_02,2026-08-21 01:25:46,1,Vehicle,0.7222,0.5156
CAM_EVT_00614,SGR_ZONE_005,CAM_005_02,2026-08-21 17:03:16,17,Human,0.7468,0.6923
CAM_EVT_00615,SGR_ZONE_014,CAM_014_02,2026-08-21 18:42:46,18,Human,0.8211,0.2873
CAM_EVT_00616,SGR_ZONE_081,CAM_081_03,2026-08-21 15:43:39,15,Human,0.8597,0.5024
CAM_EVT_00617,SGR_ZONE_061,CAM_061_01,2026-08-21 03:12:05,3,Human,0.774,0.2794
CAM_EVT_00618,SGR_ZONE_058,CAM_058_02,2026-08-21 07:58:15,7,Human,0.7629,0.416
CAM_EVT_00619,SGR_ZONE_144,CAM_144_02,2026-08-21 01:30:02,1,Human,0.7638,0.5887
CAM_EVT_00620,SGR_ZONE_136,CAM_136_03,2026-08-21 07:06:55,7,Vehicle,0.9779,0.3653
CAM_EVT_00621,SGR_ZONE_108,CAM_108_03,2026-08-21 09:37:17,9,Human,0.7918,0.4143
CAM_EVT_00622,SGR_ZONE_114,CAM_114_01,2026-08-21 12:22:04,12,Vehicle,0.8155,0.5329
CAM_EVT_00623,SGR_ZONE_094,CAM_094_02,2026-08-21 22:05:31,22,Animal/False Alarm,0.7688,0.2807
CAM_EVT_00624,SGR_ZONE_106,CAM_106_02,2026-08-21 09:19:05,9,Human,0.8588,0.4058
CAM_EVT_00625,SGR_ZONE_112,CAM_112_03,2026-08-21 03:03:16,3,Vehicle,0.9403,0.7346
CAM_EVT_00626,SGR_ZONE_041,CAM_041_03,2026-08-21 21:00:19,21,Human,0.8946,0.8041
CAM_EVT_00627,SGR_ZONE_150,CAM_150_03,2026-08-21 11:22:13,11,Human,0.9872,0.2193
CAM_EVT_00628,SGR_ZONE_018,CAM_018_01,2026-08-21 14:04:46,14,Human,0.7574,0.2493
CAM_EVT_00629,SGR_ZONE_116,CAM_116_03,2026-08-21 15:46:24,15,Human,0.7465,0.3282
CAM_EVT_00630,SGR_ZONE_074,CAM_074_02,2026-08-21 08:24:13,8,Vehicle,0.9002,0.4554
CAM_EVT_00631,SGR_ZONE_099,CAM_099_02,2026-08-21 21:44:06,21,Human,0.7681,0.8226
CAM_EVT_00632,SGR_ZONE_126,CAM_126_02,2026-08-21 10:15:48,10,Animal/False Alarm,0.8217,0.238
CAM_EVT_00633,SGR_ZONE_018,CAM_018_03,2026-08-21 11:42:46,11,Human,0.8691,0.2085
CAM_EVT_00634,SGR_ZONE_048,CAM_048_02,2026-08-21 01:25:58,1,Vehicle,0.8153,0.9304
CAM_EVT_00635,SGR_ZONE_027,CAM_027_03,2026-08-21 13:39:59,13,Human,0.9622,0.481
CAM_EVT_00636,SGR_ZONE_012,CAM_012_01,2026-08-21 23:35:20,23,Animal/False Alarm,0.9336,0.3682
CAM_EVT_00637,SGR_ZONE_008,CAM_008_01,2026-08-21 14:11:36,14,Human,0.756,0.2379
CAM_EVT_00638,SGR_ZONE_144,CAM_144_02,2026-08-21 04:28:02,4,Vehicle,0.7149,0.5694
CAM_EVT_00639,SGR_ZONE_143,CAM_143_03,2026-08-21 04:26:54,4,Vehicle,0.7468,0.629
CAM_EVT_00640,SGR_ZONE_029,CAM_029_01,2026-08-21 15:17:04,15,Human,0.8047,0.5063
CAM_EVT_00641,SGR_ZONE_100,CAM_100_02,2026-08-21 21:28:35,21,Human,0.9022,0.3451
CAM_EVT_00642,SGR_ZONE_022,CAM_022_03,2026-08-21 05:51:46,5,Human,0.7667,0.5085
CAM_EVT_00643,SGR_ZONE_079,CAM_079_01,2026-08-21 04:19:22,4,Human,0.8582,0.2792
CAM_EVT_00644,SGR_ZONE_126,CAM_126_03,2026-08-21 01:12:41,1,Human,0.8947,0.403
CAM_EVT_00645,SGR_ZONE_137,CAM_137_02,2026-08-21 02:56:20,2,Vehicle,0.734,0.3268
CAM_EVT_00646,SGR_ZONE_083,CAM_083_03,2026-08-21 01:01:59,1,Vehicle,0.8796,0.5084
CAM_EVT_00647,SGR_ZONE_017,CAM_017_02,2026-08-21 10:54:20,10,Human,0.8246,0.4092
CAM_EVT_00648,SGR_ZONE_004,CAM_004_03,2026-08-21 00:10:27,0,Human,0.9373,0.2301
CAM_EVT_00649,SGR_ZONE_065,CAM_065_03,2026-08-21 23:03:43,23,Human,0.922,0.3898
CAM_EVT_00650,SGR_ZONE_019,CAM_019_02,2026-08-21 02:11:02,2,Human,0.727,0.9229
CAM_EVT_00651,SGR_ZONE_027,CAM_027_01,2026-08-21 21:29:19,21,Animal/False Alarm,0.9221,0.2041
CAM_EVT_00652,SGR_ZONE_028,CAM_028_01,2026-08-21 00:12:55,0,Human,0.8346,0.9073
CAM_EVT_00653,SGR_ZONE_105,CAM_105_02,2026-08-21 21:56:19,21,Human,0.7174,0.2982
CAM_EVT_00654,SGR_ZONE_107,CAM_107_03,2026-08-21 01:11:39,1,Vehicle,0.799,0.5589
CAM_EVT_00655,SGR_ZONE_073,CAM_073_02,2026-08-21 19:38:59,19,Human,0.7237,0.3939
CAM_EVT_00656,SGR_ZONE_066,CAM_066_01,2026-08-21 01:30:56,1,Vehicle,0.91,0.5694
CAM_EVT_00657,SGR_ZONE_078,CAM_078_02,2026-08-21 06:23:20,6,Human,0.9582,0.6327
CAM_EVT_00658,SGR_ZONE_138,CAM_138_02,2026-08-21 11:21:55,11,Human,0.8743,0.4557
CAM_EVT_00659,SGR_ZONE_036,CAM_036_01,2026-08-21 03:55:24,3,Human,0.8524,0.7234
CAM_EVT_00660,SGR_ZONE_096,CAM_096_01,2026-08-21 22:31:44,22,Animal/False Alarm,0.8782,0.6359
CAM_EVT_00661,SGR_ZONE_123,CAM_123_03,2026-08-21 06:30:13,6,Animal/False Alarm,0.7945,0.2958
CAM_EVT_00662,SGR_ZONE_140,CAM_140_01,2026-08-21 14:43:16,14,Vehicle,0.8614,0.457
CAM_EVT_00663,SGR_ZONE_054,CAM_054_03,2026-08-21 22:39:58,22,Vehicle,0.7923,0.8707
CAM_EVT_00664,SGR_ZONE_079,CAM_079_03,2026-08-21 18:45:53,18,Human,0.9065,0.4674
CAM_EVT_00665,SGR_ZONE_032,CAM_032_01,2026-08-21 05:24:30,5,Animal/False Alarm,0.8641,0.5858
CAM_EVT_00666,SGR_ZONE_022,CAM_022_02,2026-08-21 22:00:19,22,Vehicle,0.8127,0.3802
CAM_EVT_00667,SGR_ZONE_087,CAM_087_03,2026-08-21 21:25:15,21,Animal/False Alarm,0.9833,0.5035
CAM_EVT_00668,SGR_ZONE_099,CAM_099_02,2026-08-21 00:16:01,0,Vehicle,0.7928,0.5573
CAM_EVT_00669,SGR_ZONE_084,CAM_084_02,2026-08-21 02:04:26,2,Vehicle,0.9014,0.4735
CAM_EVT_00670,SGR_ZONE_108,CAM_108_01,2026-08-21 18:37:26,18,Human,0.9332,0.5195
CAM_EVT_00671,SGR_ZONE_141,CAM_141_01,2026-08-21 20:44:21,20,Human,0.7825,0.5323
CAM_EVT_00672,SGR_ZONE_043,CAM_043_03,2026-08-21 18:25:22,18,Human,0.8598,0.5927
CAM_EVT_00673,SGR_ZONE_043,CAM_043_01,2026-08-21 06:50:11,6,Vehicle,0.7249,0.2428
CAM_EVT_00674,SGR_ZONE_011,CAM_011_02,2026-08-21 18:05:45,18,Human,0.9704,0.5924
CAM_EVT_00675,SGR_ZONE_116,CAM_116_02,2026-08-21 07:58:51,7,Vehicle,0.7446,0.9328
CAM_EVT_00676,SGR_ZONE_118,CAM_118_03,2026-08-21 11:25:37,11,Human,0.8859,0.5496
CAM_EVT_00677,SGR_ZONE_110,CAM_110_03,2026-08-21 15:56:12,15,Animal/False Alarm,0.8536,0.7493
CAM_EVT_00678,SGR_ZONE_089,CAM_089_01,2026-08-21 10:31:48,10,Vehicle,0.7961,0.7067
CAM_EVT_00679,SGR_ZONE_007,CAM_007_02,2026-08-21 12:22:49,12,Human,0.8073,0.6129
CAM_EVT_00680,SGR_ZONE_028,CAM_028_03,2026-08-21 18:32:35,18,Animal/False Alarm,0.8096,0.2465
CAM_EVT_00681,SGR_ZONE_014,CAM_014_02,2026-08-21 13:29:51,13,Human,0.8448,0.2798
CAM_EVT_00682,SGR_ZONE_093,CAM_093_01,2026-08-21 09:58:46,9,Human,0.9561,0.5111
CAM_EVT_00683,SGR_ZONE_064,CAM_064_02,2026-08-21 09:06:21,9,Vehicle,0.7178,0.8103
CAM_EVT_00684,SGR_ZONE_081,CAM_081_02,2026-08-21 15:49:37,15,Human,0.7524,0.3969
CAM_EVT_00685,SGR_ZONE_052,CAM_052_01,2026-08-21 16:03:42,16,Human,0.8136,0.322
CAM_EVT_00686,SGR_ZONE_004,CAM_004_01,2026-08-21 07:23:18,7,Human,0.8055,0.2739
CAM_EVT_00687,SGR_ZONE_036,CAM_036_02,2026-08-21 17:27:59,17,Vehicle,0.8967,0.6446
CAM_EVT_00688,SGR_ZONE_016,CAM_016_03,2026-08-21 16:38:47,16,Human,0.8255,0.6468
CAM_EVT_00689,SGR_ZONE_039,CAM_039_01,2026-08-21 11:11:29,11,Animal/False Alarm,0.7233,0.5576
CAM_EVT_00690,SGR_ZONE_036,CAM_036_02,2026-08-21 22:25:44,22,Human,0.7566,0.7089
CAM_EVT_00691,SGR_ZONE_134,CAM_134_02,2026-08-21 17:30:36,17,Vehicle,0.9325,0.5521
CAM_EVT_00692,SGR_ZONE_030,CAM_030_01,2026-08-21 06:08:53,6,Animal/False Alarm,0.7433,0.7894
