Zone_ID,Week,Zone_Area_SqKm,Terrain_Difficulty,Patrols_Conducted,Morning_Shifts,Afternoon_Shifts,Night_Shifts,Coverage_Pct,Blind_Spots,Max_Gap_Hours,Vehicles_Available,Drones_Deployed,Readiness_Score,Alert_Level
SGR_ZONE_045,3,10.31,0.91,27,9,8,10,87.2,1,5.6,2,0,82.9,GREEN
SGR_ZONE_045,4,10.31,0.91,24,8,7,9,86.0,1,6.4,2,0,79.4,GREEN
SGR_ZONE_045,5,10.31,0.91,27,9,8,10,86.4,1,5.6,1,0,72.6,GREEN
SGR_ZONE_045,6,10.31,0.91,27,9,8,10,99.5,0,5.6,3,0,99.8,GREEN
SGR_ZONE_045,7,10.31,0.91,24,8,7,9,84.9,1,6.4,3,0,89.0,GREEN
SGR_ZONE_045,8,10.31,0.91,24,8,7,9,80.6,1,6.4,2,0,77.2,GREEN
SGR_ZONE_045,9,10.31,0.91,24,8,7,9,78.7,2,6.4,2,0,74.5,GREEN
SGR_ZONE_045,10,10.31,0.91,23,8,6,9,72.1,2,6.6,1,0,61.8,AMBER
SGR_ZONE_045,11,10.31,0.91,26,9,7,10,91.8,0,5.9,3,0,96.7,GREEN
SGR_ZONE_045,12,10.31,0.91,27,9,8,10,95.0,0,5.6,1,0,78.0,GREEN
SGR_ZONE_046,1,3.39,0.76,8,2,2,4,88.0,1,16.0,1,0,55.2,AMBER
SGR_ZONE_046,2,3.39,0.76,12,4,3,5,100.0,0,10.6,1,0,65.0,AMBER
SGR_ZONE_046,3,3.39,0.76,8,2,2,4,76.6,2,16.0,2,0,58.7,AMBER
SGR_ZONE_046,4,3.39,0.76,12,4,3,5,100.0,0,10.6,2,0,75.0,GREEN
SGR_ZONE_046,5,3.39,0.76,10,3,3,4,100.0,0,12.8,2,0,72.0,GREEN
SGR_ZONE_046,6,3.39,0.76,12,4,3,5,100.0,0,10.6,3,0,85.0,GREEN
SGR_ZONE_046,7,3.39,0.76,12,4,3,5,100.0,0,10.6,2,0,75.0,GREEN
SGR_ZONE_046,8,3.39,0.76,8,2,2,4,79.9,2,16.0,1,0,50.0,AMBER
SGR_ZONE_046,9,3.39,0.76,11,3,3,5,100.0,0,11.6,3,0,85.0,GREEN
SGR_ZONE_046,10,3.39,0.76,12,4,3,5,100.0,0,10.6,1,0,65.0,AMBER
SGR_ZONE_046,11,3.39,0.76,8,2,2,4,83.9,1,16.0,1,0,53.6,AMBER
SGR_ZONE_046,12,3.39,0.76,10,3,3,4,98.4,0,12.8,2,0,71.4,GREEN
SGR_ZONE_047,1,9.63,0.42,22,7,6,9,80.5,1,3.2,3,0,87.2,GREEN
SGR_ZONE_047,2,9.63,0.42,25,8,7,10,97.2,0,2.8,2,0,88.9,GREEN
SGR_ZONE_047,3,9.63,0.42,24,8,7,9,81.1,1,2.9,2,0,77.4,GREEN
SGR_ZONE_047,4,9.63,0.42,21,7,6,8,75.7,2,3.3,2,0,70.3,GREEN
SGR_ZONE_047,5,9.63,0.42,25,8,7,10,88.0,1,2.8,3,0,93.2,GREEN
SGR_ZONE_047,6,9.63,0.42,23,8,6,9,88.6,1,3.1,2,0,80.4,GREEN
SGR_ZONE_047,7,9.63,0.42,22,7,6,9,84.3,1,3.2,3,0,88.7,GREEN
SGR_ZONE_047,8,9.63,0.42,25,8,7,10,96.6,0,2.8,3,0,98.6,GREEN
SGR_ZONE_047,9,9.63,0.42,25,8,7,10,97.8,0,2.8,1,0,79.1,GREEN
SGR_ZONE_047,10,9.63,0.42,24,8,7,9,94.6,0,2.9,3,0,94.8,GREEN
SGR_ZONE_047,11,9.63,0.42,24,8,7,9,94.7,0,2.9,2,0,84.9,GREEN
SGR_ZONE_047,12,9.63,0.42,23,8,6,9,78.7,2,3.1,1,0,64.5,AMBER
SGR_ZONE_048,1,10.03,0.67,27,9,8,10,97.0,0,4.1,3,0,98.8,GREEN
SGR_ZONE_048,2,10.03,0.67,24,8,7,9,84.2,1,4.7,2,0,78.7,GREEN
SGR_ZONE_048,3,10.03,0.67,24,8,7,9,79.1,2,4.7,2,0,74.6,GREEN
SGR_ZONE_048,4,10.03,0.67,23,8,6,9,79.5,2,4.9,3,0,84.8,GREEN
SGR_ZONE_048,5,10.03,0.67,26,9,7,10,84.4,1,4.3,1,0,71.8,GREEN
SGR_ZONE_048,6,10.03,0.67,23,8,6,9,80.2,1,4.9,2,0,77.1,GREEN
SGR_ZONE_048,7,10.03,0.67,26,9,7,10,88.0,1,4.3,2,0,83.2,GREEN
SGR_ZONE_048,8,10.03,0.67,23,8,6,9,77.3,2,4.9,1,0,63.9,AMBER
SGR_ZONE_048,9,10.03,0.67,24,8,7,9,76.7,2,4.7,1,0,63.7,AMBER
SGR_ZONE_048,10,10.03,0.67,27,9,8,10,98.3,0,4.1,1,0,79.3,GREEN
SGR_ZONE_048,11,10.03,0.67,24,8,7,9,78.2,2,4.7,2,0,74.3,GREEN
SGR_ZONE_048,12,10.03,0.67,24,8,7,9,80.4,1,4.7,2,0,77.2,GREEN
SGR_ZONE_049,1,13.7,0.55,31,10,9,12,82.3,1,3.0,2,0,86.9,GREEN
SGR_ZONE_049,2,13.7,0.55,31,10,9,12,83.4,1,3.0,3,0,97.4,GREEN
SGR_ZONE_049,3,13.7,0.55,30,10,9,11,80.3,1,3.1,3,0,93.1,GREEN
SGR_ZONE_049,4,13.7,0.55,32,11,9,12,75.3,2,2.9,3,0,92.1,GREEN
SGR_ZONE_049,5,13.7,0.55,30,10,9,11,70.5,2,3.1,1,0,67.2,AMBER
SGR_ZONE_049,6,13.7,0.55,31,10,9,12,83.6,1,3.0,1,0,77.5,GREEN
SGR_ZONE_049,7,13.7,0.55,33,11,9,13,76.9,2,2.8,1,0,75.8,GREEN
SGR_ZONE_049,8,13.7,0.55,31,10,9,12,79.7,2,3.0,3,0,93.9,GREEN
SGR_ZONE_049,9,13.7,0.55,30,10,9,11,72.0,2,3.1,1,0,67.8,AMBER
SGR_ZONE_049,10,13.7,0.55,33,11,9,13,76.4,2,2.8,1,0,75.5,GREEN
SGR_ZONE_049,11,13.7,0.55,30,10,9,11,72.3,2,3.1,3,0,87.9,GREEN
SGR_ZONE_049,12,13.7,0.55,33,11,9,13,85.6,1,2.8,2,0,91.3,GREEN
SGR_ZONE_050,1,7.57,0.8,18,6,5,7,91.7,0,7.5,2,0,77.7,GREEN
SGR_ZONE_050,2,7.57,0.8,18,6,5,7,85.9,1,7.5,2,0,73.3,GREEN
SGR_ZONE_050,3,7.57,0.8,17,5,5,7,85.9,1,7.9,1,0,63.3,AMBER
SGR_ZONE_050,4,7.57,0.8,19,6,5,8,82.6,1,7.1,1,0,65.1,AMBER
SGR_ZONE_050,5,7.57,0.8,19,6,5,8,84.2,1,7.1,1,0,65.7,AMBER
SGR_ZONE_050,6,7.57,0.8,18,6,5,7,82.0,1,7.5,3,0,81.8,GREEN
SGR_ZONE_050,7,7.57,0.8,19,6,5,8,88.0,1,7.1,2,0,77.2,GREEN
SGR_ZONE_050,8,7.57,0.8,19,6,5,8,93.4,0,7.1,3,0,91.3,GREEN
SGR_ZONE_050,9,7.57,0.8,20,7,6,7,90.0,1,6.7,2,0,75.0,GREEN
SGR_ZONE_050,10,7.57,0.8,18,6,5,7,84.8,1,7.5,1,0,62.9,AMBER
SGR_ZONE_050,11,7.57,0.8,17,5,5,7,77.3,2,7.9,2,0,67.9,AMBER
SGR_ZONE_050,12,7.57,0.8,17,5,5,7,87.2,1,7.9,2,0,73.9,GREEN
SGR_ZONE_051,1,6.72,1.0,20,7,6,7,96.3,0,8.4,1,0,69.5,AMBER
SGR_ZONE_051,2,6.72,1.0,21,7,6,8,100.0,0,8.0,3,0,94.0,GREEN
SGR_ZONE_051,3,6.72,1.0,17,5,5,7,82.6,1,9.9,2,0,72.0,GREEN
SGR_ZONE_051,4,6.72,1.0,17,5,5,7,92.3,0,9.9,1,0,67.9,AMBER
SGR_ZONE_051,5,6.72,1.0,20,7,6,7,100.0,0,8.4,3,0,91.0,GREEN
SGR_ZONE_051,6,6.72,1.0,21,7,6,8,100.0,0,8.0,3,0,94.0,GREEN
SGR_ZONE_051,7,6.72,1.0,21,7,6,8,100.0,0,8.0,1,0,74.0,GREEN
SGR_ZONE_051,8,6.72,1.0,17,5,5,7,90.1,0,9.9,2,0,77.0,GREEN
SGR_ZONE_051,9,6.72,1.0,18,6,5,7,96.8,0,9.3,1,0,69.7,AMBER
SGR_ZONE_051,10,6.72,1.0,21,7,6,8,100.0,0,8.0,2,0,84.0,GREEN
SGR_ZONE_051,11,6.72,1.0,20,7,6,7,100.0,0,8.4,2,0,81.0,GREEN
SGR_ZONE_051,12,6.72,1.0,20,7,6,7,99.5,0,8.4,2,0,80.8,GREEN
SGR_ZONE_052,1,6.44,0.57,16,5,4,7,82.8,1,5.9,1,0,62.1,AMBER
SGR_ZONE_052,2,6.44,0.57,16,5,4,7,91.6,0,5.9,2,0,77.6,GREEN
SGR_ZONE_052,3,6.44,0.57,15,5,4,6,83.0,1,6.3,3,0,79.2,GREEN
SGR_ZONE_052,4,6.44,0.57,16,5,4,7,91.0,0,5.9,3,0,87.4,GREEN
SGR_ZONE_052,5,6.44,0.57,17,5,5,7,97.2,0,5.6,2,0,79.9,GREEN
SGR_ZONE_052,6,6.44,0.57,17,5,5,7,98.4,0,5.6,2,0,80.4,GREEN
SGR_ZONE_052,7,6.44,0.57,15,5,4,6,83.4,1,6.3,2,0,69.3,AMBER
SGR_ZONE_052,8,6.44,0.57,15,5,4,6,87.0,1,6.3,2,0,70.8,GREEN
SGR_ZONE_052,9,6.44,0.57,16,5,4,7,91.1,0,5.9,2,0,77.4,GREEN
SGR_ZONE_052,10,6.44,0.57,14,4,4,6,73.5,2,6.8,3,0,73.4,GREEN
SGR_ZONE_052,11,6.44,0.57,15,5,4,6,76.3,2,6.3,3,0,74.5,GREEN
SGR_ZONE_052,12,6.44,0.57,15,5,4,6,88.3,1,6.3,2,0,71.3,GREEN
SGR_ZONE_053,1,10.33,0.88,25,8,7,10,91.3,0,5.9,3,0,96.5,GREEN
SGR_ZONE_053,2,10.33,0.88,21,7,6,8,74.1,2,7.0,2,0,69.6,AMBER
SGR_ZONE_053,3,10.33,0.88,25,8,7,10,83.1,1,5.9,3,0,91.2,GREEN
SGR_ZONE_053,4,10.33,0.88,21,7,6,8,77.4,2,7.0,1,0,61.0,AMBER
SGR_ZONE_053,5,10.33,0.88,25,8,7,10,80.2,1,5.9,1,0,70.1,GREEN
SGR_ZONE_053,6,10.33,0.88,22,7,6,9,75.9,2,6.7,3,0,83.4,GREEN
SGR_ZONE_053,7,10.33,0.88,24,8,7,9,76.2,2,6.1,1,0,63.5,AMBER
SGR_ZONE_053,8,10.33,0.88,24,8,7,9,81.6,1,6.1,3,0,87.6,GREEN
SGR_ZONE_053,9,10.33,0.88,25,8,7,10,78.6,2,5.9,2,0,77.4,GREEN
SGR_ZONE_053,10,10.33,0.88,24,8,7,9,80.5,1,6.1,3,0,87.2,GREEN
SGR_ZONE_053,11,10.33,0.88,23,8,6,9,80.1,1,6.4,2,0,77.1,GREEN
SGR_ZONE_053,12,10.33,0.88,22,7,6,9,71.5,2,6.7,2,0,71.6,GREEN
SGR_ZONE_054,1,14.93,0.34,32,11,9,12,70.3,2,1.8,1,0,70.1,GREEN
SGR_ZONE_054,2,14.93,0.34,30,10,9,11,74.9,2,1.9,2,0,79.0,GREEN
SGR_ZONE_054,3,14.93,0.34,32,11,9,12,70.4,2,1.8,1,0,70.2,GREEN
SGR_ZONE_054,4,14.93,0.34,33,11,9,13,79.5,2,1.7,1,0,76.8,GREEN
SGR_ZONE_054,5,14.93,0.34,34,11,10,13,81.5,1,1.7,1,0,79.6,GREEN
SGR_ZONE_054,6,14.93,0.34,33,11,9,13,79.8,2,1.7,2,0,86.9,GREEN
SGR_ZONE_054,7,14.93,0.34,31,10,9,12,67.4,3,1.8,3,0,87.0,GREEN
SGR_ZONE_054,8,14.93,0.34,34,11,10,13,77.6,2,1.7,3,0,96.0,GREEN
SGR_ZONE_054,9,14.93,0.34,33,11,9,13,77.2,2,1.7,3,0,95.9,GREEN
SGR_ZONE_054,10,14.93,0.34,34,11,10,13,78.1,2,1.7,1,0,76.2,GREEN
SGR_ZONE_054,11,14.93,0.34,31,10,9,12,67.5,3,1.8,1,0,67.0,AMBER
SGR_ZONE_054,12,14.93,0.34,34,11,10,13,83.7,1,1.7,2,0,90.5,GREEN
SGR_ZONE_055,1,4.47,0.73,17,5,5,7,100.0,0,7.2,1,0,71.0,GREEN
SGR_ZONE_055,2,4.47,0.73,17,5,5,7,100.0,0,7.2,1,0,71.0,GREEN
SGR_ZONE_055,3,4.47,0.73,17,5,5,7,100.0,0,7.2,1,0,71.0,GREEN
SGR_ZONE_055,4,4.47,0.73,15,5,4,6,100.0,0,8.2,3,0,88.0,GREEN
SGR_ZONE_055,5,4.47,0.73,17,5,5,7,100.0,0,7.2,3,0,91.0,GREEN
SGR_ZONE_055,6,4.47,0.73,17,5,5,7,100.0,0,7.2,2,0,81.0,GREEN
SGR_ZONE_055,7,4.47,0.73,16,5,4,7,100.0,0,7.7,2,0,81.0,GREEN
SGR_ZONE_055,8,4.47,0.73,15,5,4,6,100.0,0,8.2,1,0,68.0,AMBER
SGR_ZONE_055,9,4.47,0.73,14,4,4,6,100.0,0,8.8,1,0,68.0,AMBER
SGR_ZONE_055,10,4.47,0.73,13,4,3,6,100.0,0,9.5,1,0,68.0,AMBER
SGR_ZONE_055,11,4.47,0.73,13,4,3,6,100.0,0,9.5,2,0,78.0,GREEN
SGR_ZONE_055,12,4.47,0.73,16,5,4,7,100.0,0,7.7,1,0,71.0,GREEN
SGR_ZONE_056,1,12.93,0.33,33,11,9,13,94.2,0,1.7,3,0,100.0,GREEN
SGR_ZONE_056,2,12.93,0.33,30,10,9,11,79.7,2,1.8,2,0,80.9,GREEN
SGR_ZONE_056,3,12.93,0.33,29,10,8,11,80.5,1,1.9,3,0,93.2,GREEN
SGR_ZONE_056,4,12.93,0.33,33,11,9,13,84.1,1,1.7,1,0,80.6,GREEN
SGR_ZONE_056,5,12.93,0.33,33,11,9,13,82.6,1,1.7,1,0,80.0,GREEN
SGR_ZONE_056,6,12.93,0.33,31,10,9,12,86.5,1,1.8,3,0,98.6,GREEN
SGR_ZONE_056,7,12.93,0.33,31,10,9,12,76.8,2,1.8,1,0,72.7,GREEN
SGR_ZONE_056,8,12.93,0.33,32,11,9,12,90.3,0,1.7,2,0,92.1,GREEN
SGR_ZONE_056,9,12.93,0.33,32,11,9,12,84.5,1,1.7,3,0,97.8,GREEN
SGR_ZONE_056,10,12.93,0.33,31,10,9,12,86.5,1,1.8,3,0,98.6,GREEN
SGR_ZONE_056,11,12.93,0.33,31,10,9,12,82.8,1,1.8,1,0,77.1,GREEN
SGR_ZONE_056,12,12.93,0.33,30,10,9,11,74.3,2,1.8,1,0,68.7,AMBER
SGR_ZONE_057,1,5.84,0.84,12,4,3,5,71.3,2,11.7,2,0,59.5,AMBER
SGR_ZONE_057,2,5.84,0.84,14,4,4,6,79.2,2,10.1,2,0,65.7,AMBER
SGR_ZONE_057,3,5.84,0.84,15,5,4,6,94.9,0,9.4,1,0,65.9,AMBER
SGR_ZONE_057,4,5.84,0.84,12,4,3,5,73.5,2,11.7,2,0,60.4,AMBER
SGR_ZONE_057,5,5.84,0.84,13,4,3,6,76.3,2,10.8,3,0,74.5,GREEN
SGR_ZONE_057,6,5.84,0.84,13,4,3,6,80.5,1,10.8,1,0,58.2,AMBER
SGR_ZONE_057,7,5.84,0.84,15,5,4,6,85.6,1,9.4,2,0,70.2,GREEN
SGR_ZONE_057,8,5.84,0.84,12,4,3,5,79.5,2,11.7,3,0,72.8,GREEN
SGR_ZONE_057,9,5.84,0.84,12,4,3,5,71.2,2,11.7,3,0,69.5,AMBER
SGR_ZONE_057,10,5.84,0.84,15,5,4,6,89.1,1,9.4,2,0,71.6,GREEN
SGR_ZONE_057,11,5.84,0.84,15,5,4,6,86.8,1,9.4,1,0,60.7,AMBER
SGR_ZONE_057,12,5.84,0.84,15,5,4,6,86.2,1,9.4,2,0,70.5,GREEN
SGR_ZONE_058,1,2.17,0.99,6,2,1,3,98.9,0,27.9,3,0,78.6,GREEN
SGR_ZONE_058,2,2.17,0.99,7,2,2,3,100.0,0,23.9,2,0,69.0,AMBER
SGR_ZONE_058,3,2.17,0.99,10,3,3,4,100.0,0,16.7,2,0,72.0,GREEN
SGR_ZONE_058,4,2.17,0.99,9,3,2,4,100.0,0,18.6,2,0,72.0,GREEN
SGR_ZONE_058,5,2.17,0.99,8,2,2,4,100.0,0,20.9,1,0,62.0,AMBER
SGR_ZONE_058,6,2.17,0.99,10,3,3,4,100.0,0,16.7,1,0,62.0,AMBER
SGR_ZONE_058,7,2.17,0.99,10,3,3,4,100.0,0,16.7,3,0,82.0,GREEN
SGR_ZONE_058,8,2.17,0.99,7,2,2,3,100.0,0,23.9,3,0,79.0,GREEN
SGR_ZONE_058,9,2.17,0.99,9,3,2,4,100.0,0,18.6,3,0,82.0,GREEN
SGR_ZONE_058,10,2.17,0.99,10,3,3,4,100.0,0,16.7,3,0,82.0,GREEN
SGR_ZONE_058,11,2.17,0.99,8,2,2,4,100.0,0,20.9,2,0,72.0,GREEN
SGR_ZONE_058,12,2.17,0.99,9,3,2,4,100.0,0,18.6,1,0,62.0,AMBER
SGR_ZONE_059,1,4.08,0.62,12,4,3,5,100.0,0,8.7,1,0,65.0,AMBER
SGR_ZONE_059,2,4.08,0.62,12,4,3,5,96.5,0,8.7,2,0,73.6,GREEN
SGR_ZONE_059,3,4.08,0.62,10,3,3,4,81.4,1,10.5,2,0,62.6,AMBER
SGR_ZONE_059,4,4.08,0.62,13,4,3,6,100.0,0,8.1,3,0,88.0,GREEN
SGR_ZONE_059,5,4.08,0.62,11,3,3,5,89.5,1,9.5,1,0,58.8,AMBER
SGR_ZONE_059,6,4.08,0.62,13,4,3,6,100.0,0,8.1,2,0,78.0,GREEN
SGR_ZONE_059,7,4.08,0.62,10,3,3,4,89.7,1,10.5,2,0,65.9,AMBER
SGR_ZONE_059,8,4.08,0.62,12,4,3,5,100.0,0,8.7,2,0,75.0,GREEN
SGR_ZONE_059,9,4.08,0.62,9,3,2,4,84.4,1,11.6,1,0,53.7,AMBER
SGR_ZONE_059,10,4.08,0.62,12,4,3,5,99.9,0,8.7,3,0,85.0,GREEN
SGR_ZONE_059,11,4.08,0.62,11,3,3,5,100.0,0,9.5,3,0,85.0,GREEN
SGR_ZONE_059,12,4.08,0.62,13,4,3,6,100.0,0,8.1,2,0,78.0,GREEN
SGR_ZONE_060,1,13.52,0.72,36,12,10,14,85.0,1,3.3,3,0,100.0,GREEN
SGR_ZONE_060,2,13.52,0.72,36,12,10,14,85.4,1,3.3,2,0,94.2,GREEN
SGR_ZONE_060,3,13.52,0.72,35,12,10,13,85.2,1,3.4,1,0,81.1,GREEN
SGR_ZONE_060,4,13.52,0.72,35,12,10,13,88.5,1,3.4,3,0,100.0,GREEN
SGR_ZONE_060,5,13.52,0.72,35,12,10,13,90.2,0,3.4,3,0,100.0,GREEN
SGR_ZONE_060,6,13.52,0.72,36,12,10,14,93.7,0,3.3,3,0,100.0,GREEN
SGR_ZONE_060,7,13.52,0.72,35,12,10,13,90.9,0,3.4,2,0,95.4,GREEN
SGR_ZONE_060,8,13.52,0.72,33,11,9,13,86.5,1,3.6,3,0,100.0,GREEN
SGR_ZONE_060,9,13.52,0.72,35,12,10,13,94.9,0,3.4,1,0,87.0,GREEN
SGR_ZONE_060,10,13.52,0.72,34,11,10,13,80.9,1,3.5,1,0,79.4,GREEN
SGR_ZONE_060,11,13.52,0.72,35,12,10,13,94.3,0,3.4,2,0,96.7,GREEN
SGR_ZONE_060,12,13.52,0.72,36,12,10,14,96.8,0,3.3,3,0,100.0,GREEN
SGR_ZONE_061,1,7.72,0.4,16,5,4,7,65.9,3,4.2,1,0,51.4,AMBER
SGR_ZONE_061,2,7.72,0.4,18,6,5,7,85.3,1,3.8,3,0,83.1,GREEN
SGR_ZONE_061,3,7.72,0.4,18,6,5,7,84.3,1,3.8,2,0,72.7,GREEN
SGR_ZONE_061,4,7.72,0.4,20,7,6,7,84.6,1,3.4,2,0,72.8,GREEN
SGR_ZONE_061,5,7.72,0.4,19,6,5,8,85.1,1,3.6,3,0,86.0,GREEN
SGR_ZONE_061,6,7.72,0.4,18,6,5,7,83.5,1,3.8,3,0,82.4,GREEN
SGR_ZONE_061,7,7.72,0.4,19,6,5,8,83.4,1,3.6,1,0,65.3,AMBER
SGR_ZONE_061,8,7.72,0.4,17,5,5,7,77.7,2,4.0,1,0,58.1,AMBER
SGR_ZONE_061,9,7.72,0.4,19,6,5,8,83.0,1,3.6,2,0,75.2,GREEN
SGR_ZONE_061,10,7.72,0.4,18,6,5,7,73.7,2,3.8,1,0,56.5,AMBER
SGR_ZONE_061,11,7.72,0.4,20,7,6,7,92.4,0,3.4,3,0,88.0,GREEN
SGR_ZONE_061,12,7.72,0.4,20,7,6,7,93.7,0,3.4,3,0,88.5,GREEN
SGR_ZONE_062,1,5.37,0.6,17,5,5,7,100.0,0,5.9,1,0,71.0,GREEN
SGR_ZONE_062,2,5.37,0.6,16,5,4,7,100.0,0,6.3,2,0,81.0,GREEN
SGR_ZONE_062,3,5.37,0.6,17,5,5,7,100.0,0,5.9,2,0,81.0,GREEN
SGR_ZONE_062,4,5.37,0.6,16,5,4,7,95.7,0,6.3,3,0,89.3,GREEN
SGR_ZONE_062,5,5.37,0.6,14,4,4,6,96.1,0,7.2,1,0,66.5,AMBER
SGR_ZONE_062,6,5.37,0.6,16,5,4,7,100.0,0,6.3,2,0,81.0,GREEN
SGR_ZONE_062,7,5.37,0.6,16,5,4,7,97.0,0,6.3,1,0,69.8,AMBER
SGR_ZONE_062,8,5.37,0.6,16,5,4,7,100.0,0,6.3,1,0,71.0,GREEN
SGR_ZONE_062,9,5.37,0.6,16,5,4,7,95.7,0,6.3,2,0,79.3,GREEN
SGR_ZONE_062,10,5.37,0.6,16,5,4,7,99.1,0,6.3,3,0,90.7,GREEN
SGR_ZONE_062,11,5.37,0.6,16,5,4,7,100.0,0,6.3,2,0,81.0,GREEN
SGR_ZONE_062,12,5.37,0.6,14,4,4,6,95.2,0,7.2,2,0,76.1,GREEN
SGR_ZONE_063,1,2.85,0.64,11,3,3,5,100.0,0,9.8,3,0,85.0,GREEN
SGR_ZONE_063,2,2.85,0.64,8,2,2,4,100.0,0,13.5,2,0,72.0,GREEN
SGR_ZONE_063,3,2.85,0.64,8,2,2,4,100.0,0,13.5,2,0,72.0,GREEN
SGR_ZONE_063,4,2.85,0.64,9,3,2,4,100.0,0,12.0,3,0,82.0,GREEN
SGR_ZONE_063,5,2.85,0.64,11,3,3,5,100.0,0,9.8,3,0,85.0,GREEN
SGR_ZONE_063,6,2.85,0.64,12,4,3,5,100.0,0,9.0,2,0,75.0,GREEN
SGR_ZONE_063,7,2.85,0.64,8,2,2,4,100.0,0,13.5,1,0,62.0,AMBER
SGR_ZONE_063,8,2.85,0.64,9,3,2,4,100.0,0,12.0,3,0,82.0,GREEN
SGR_ZONE_063,9,2.85,0.64,9,3,2,4,100.0,0,12.0,1,0,62.0,AMBER
SGR_ZONE_063,10,2.85,0.64,10,3,3,4,100.0,0,10.8,1,0,62.0,AMBER
SGR_ZONE_063,11,2.85,0.64,11,3,3,5,100.0,0,9.8,1,0,65.0,AMBER
SGR_ZONE_063,12,2.85,0.64,8,2,2,4,97.3,0,13.5,3,0,80.9,GREEN
SGR_ZONE_064,1,5.26,0.9,11,3,3,5,83.0,1,13.7,1,0,56.2,AMBER
SGR_ZONE_064,2,5.26,0.9,12,4,3,5,81.1,1,12.5,3,0,75.4,GREEN
SGR_ZONE_064,3,5.26,0.9,11,3,3,5,80.2,1,13.7,1,0,55.1,AMBER
SGR_ZONE_064,4,5.26,0.9,11,3,3,5,77.5,2,13.7,2,0,62.0,AMBER
SGR_ZONE_064,5,5.26,0.9,12,4,3,5,82.3,1,12.5,1,0,55.9,AMBER
SGR_ZONE_064,6,5.26,0.9,15,5,4,6,100.0,0,10.0,1,0,68.0,AMBER
SGR_ZONE_064,7,5.26,0.9,12,4,3,5,76.5,2,12.5,3,0,71.6,GREEN
SGR_ZONE_064,8,5.26,0.9,15,5,4,6,100.0,0,10.0,3,0,88.0,GREEN
SGR_ZONE_064,9,5.26,0.9,14,4,4,6,93.7,0,10.7,3,0,85.5,GREEN
SGR_ZONE_064,10,5.26,0.9,13,4,3,6,93.5,0,11.6,3,0,85.4,GREEN
SGR_ZONE_064,11,5.26,0.9,15,5,4,6,97.5,0,10.0,3,0,87.0,GREEN
SGR_ZONE_064,12,5.26,0.9,14,4,4,6,99.7,0,10.7,2,0,77.9,GREEN
SGR_ZONE_065,1,2.23,0.39,11,3,3,5,100.0,0,5.9,1,0,65.0,AMBER
SGR_ZONE_065,2,2.23,0.39,8,2,2,4,100.0,0,8.2,2,0,72.0,GREEN
SGR_ZONE_065,3,2.23,0.39,8,2,2,4,100.0,0,8.2,1,0,62.0,AMBER
SGR_ZONE_065,4,2.23,0.39,10,3,3,4,100.0,0,6.5,1,0,62.0,AMBER
SGR_ZONE_065,5,2.23,0.39,9,3,2,4,100.0,0,7.2,2,0,72.0,GREEN
SGR_ZONE_065,6,2.23,0.39,11,3,3,5,100.0,0,5.9,3,0,85.0,GREEN
SGR_ZONE_065,7,2.23,0.39,9,3,2,4,100.0,0,7.2,1,0,62.0,AMBER
SGR_ZONE_065,8,2.23,0.39,10,3,3,4,100.0,0,6.5,2,0,72.0,GREEN
SGR_ZONE_065,9,2.23,0.39,11,3,3,5,100.0,0,5.9,1,0,65.0,AMBER
SGR_ZONE_065,10,2.23,0.39,12,4,3,5,100.0,0,5.4,1,0,65.0,AMBER
SGR_ZONE_065,11,2.23,0.39,9,3,2,4,100.0,0,7.2,2,0,72.0,GREEN
SGR_ZONE_065,12,2.23,0.39,11,3,3,5,100.0,0,5.9,3,0,85.0,GREEN
SGR_ZONE_066,1,6.72,0.93,16,5,4,7,84.0,1,9.7,3,0,82.6,GREEN
SGR_ZONE_066,2,6.72,0.93,20,7,6,7,100.0,0,7.8,3,0,91.0,GREEN
SGR_ZONE_066,3,6.72,0.93,20,7,6,7,100.0,0,7.8,2,0,81.0,GREEN
SGR_ZONE_066,4,6.72,0.93,18,6,5,7,98.2,0,8.7,3,0,90.3,GREEN
SGR_ZONE_066,5,6.72,0.93,16,5,4,7,81.3,1,9.7,3,0,81.5,GREEN
SGR_ZONE_066,6,6.72,0.93,20,7,6,7,100.0,0,7.8,1,0,71.0,GREEN
SGR_ZONE_066,7,6.72,0.93,17,5,5,7,82.5,1,9.2,2,0,72.0,GREEN
SGR_ZONE_066,8,6.72,0.93,17,5,5,7,86.4,1,9.2,3,0,83.6,GREEN
SGR_ZONE_066,9,6.72,0.93,18,6,5,7,95.3,0,8.7,3,0,89.1,GREEN
SGR_ZONE_066,10,6.72,0.93,16,5,4,7,75.4,2,9.7,2,0,67.2,AMBER
SGR_ZONE_066,11,6.72,0.93,17,5,5,7,81.2,1,9.2,1,0,61.5,AMBER
SGR_ZONE_066,12,6.72,0.93,18,6,5,7,87.8,1,8.7,1,0,64.1,AMBER
SGR_ZONE_067,1,5.85,0.94,17,5,5,7,99.7,0,9.3,3,0,90.9,GREEN
SGR_ZONE_067,2,5.85,0.94,15,5,4,6,95.6,0,10.6,1,0,66.2,AMBER
SGR_ZONE_067,3,5.85,0.94,18,6,5,7,100.0,0,8.8,2,0,81.0,GREEN
SGR_ZONE_067,4,5.85,0.94,16,5,4,7,100.0,0,9.9,2,0,81.0,GREEN
